"text","hate"
"@newstogoGNTV @gmanews Roxas and Binay suck! They're both liars!m",1
"RT @ricamee_: Binay's ad on tv's annoying. Sorry not sorry",1
"Ngunit ang nag-offer ng accommodation sa kanila ay ang dati niyang ka 'mutual understanding' na si Sarah, ang itinuturo ni Mona na ibang babae ni Benjie.",0
"Ang pagsususpinde ng trabaho hanggang April 14 ay isa sa mga ito, para masiguro ang kaligtasan ng lahat.",0
"Hindi talaga! (see pic) NO to Mar Roxas! https://t.co/Lxn65ZTD2f",1
"Photo credit to GMA News and Sugarbook websiteNgunit gaano kaya katotoo na mas tumaas ng limang beses ang bilang ng mga 'sugar babies' dahil sa nangyayaring pandemya ngayon?",0
"Senador Miriam Defensor Santiago tutol na ipakita sa publiko ang kaniyang medical records | https://t.co/EJokJahByC @senmiriam",0
"On October 29, Robredo said that the government should be more transparent on their deals as the debt already ballooned to P7.16-T. ""We demand the government to be transparent.",0
"Bat ba ayaw niya talagang sagutin? Lul nakakainis si Binay ?? #PiliPinasDebates2016",1
"Ano ipapasweldo niya kung wala tax ANO TO? SARILI NIYA PERA ILALAAAN NIYA SA PILIPINAS ? GANUN? HAY BINAY !",1
"Photos compiled from Google Sa blog na ito, ating aalamin kung sino nga ba ang mas mayaman sa dalawang Pinoy Celebrity na si Manny Pacquiao at Willie Revillame.",0
"Bakit nila ako ginaganito?'",0
"That ""Only Binay"" ad. Talagang dapat nag-iisa ka lang Binay, nakakatakot pagdumami ka pa. Juskopo.",1
"RT @PepeDiokno: The scary thing is candidates like Alma Moreno can get away with it by avoiding tough interviews. Nancy Binay skipped the d…",0
"Diba Binay vice ka ni PNOY? Edi wala ka din kwenta sa 6 na taon na walang nangyare sa bansa. Kupal ka forevs.",1
"@JoshtineAnne hahaha wala naman talagang tax ang minimum wage. Hay nako Binay.",1
"Konting tulog na lang po ito.",0
"Ha!? 29% si VP Binay?? tssk weeh maniwala Haha halata na yong mga kaso niya ahh tssk wala na!! wala ng utak mga pinoy ngayon!!",1
"Samantala, tila naikumpara din nya ang ABS-CBN noontime program sa Eat Bulaga matapos nyang ibahagi na mahal nya si Vic Sotto at ang GMA noontime show dahil sa pagtulong na ginagawa ng kanilang programa.",0
"But like what I said.",0
"Tinatayang nasa may 5 Bilyong katao ang may ‘myopic' o ‘short – sighted' pagdating ng taong 2050, samantalang nasa 1 bilyon naman ang posibleng mabulag dahil sa labis na pagkakalantad sa TV at cellphone.",0
"Larawan mula sa Youtube Sa ngayon, masaya na si Andi sa kaniyang buhay bilang isang island girl at handa pa din naman siyang tumanggap ng mga proyekto sa showbiz kung siya ay mabibigyan.",0
"Miriam: Show me what you got.
Binay: Here's my croc.
TG Guingona: Ayaw ko sa buwaya! #RP69fanfic",1
"Binay bats for release of P1B survival fund https://t.co/nfyuZvrfPZ",0
"@LocoJoieRacal nognog pandak laki sa hirap. yan si Binay

hahahahaha lt yan pota",1
"BABAE: oh!",0
"Those who voted that Sen. Poe is not a natural born Filipino: Justices Carpio, De Castro, Brion, Sen. Nancy Binay | via @InaReformina",0
"""Bimb was cleaning the kitchen in their school, part of the program to teach independence- the floor was just mopped & very wet & he fell & hit his head hard,"" ani Kris.",0
"Kung magiging presidente man yang si Mar Roxas, maiimpeach yan kasi magkakaroon talaga rito sa Pinas ng People Power.  #DayaangDILAW",1
"Ano ang mas sinungaling? Laundry detergent commercials o TV ads ni Binay? Hahahaha! Mga punyeta.",1
"Thats the magic of love.. Mabuhay ang bagong kasal.."" Larawan mula kay Barbie Atienza Agad na nagtrending ang post at madami ang nagshare dito hanggang ngayon ay patuloy pa rin itong umaani ng mga positibong komento at reaksyon mula sa netizens.",0
"""Tama ka sir glen chong..and take note po..pinatigil nila ang pag portray sa masamang imahe ng kapulisan sa isang teleserye..eh ang lumalabas sa totoong buhay mas malala ang ginawanang kawalanghiyaan at kahayupan ng mga pulis na yan sa iyo'ng tauhan..,"" – Eddie Suarez ""mga gawain lang yan ng mga taong duwag.. hindi makalaban ng harapan at patas.. ginawa nila sa isang taong wlang kalaban laban sa knila.. mga gumawa nya ay nagtatago sa lakas ng knilang mga armas at knilang bilang o dami.. pero ang totoo wla silang mga bayag.. #JusticeForRichardSantillan #JusticeForTheVictimsOfPower,"" – Prince ChrisLouise Capon ""Organisasyon ng kulto ang babangain kaya kailangan ang ating suporta.",1
"Kaya naman nung papunta na si Arcy sa dapat na delivery address ay bigla daw ito kinutuban kaya kanyang binuksan ang box at laking gulat ng makita na ang laman nito ay isang Metro na sira at wala ang sinabing cellphone na kanyang inabonohan.Sa sobrang galit at pagkadismaya ay ibinahagi ni Ahmen sa social media ang panglolokong ginawa ng customer na nagpakilalang si Alexandra E. Morales na nagpakita pa ng I.D na anila malamang ay fake din at gawa-gawa lamang nito.Photo credit to Ahmen Iglesias Ramirez | FacebookPhoto credit to Ahmen Iglesias Ramirez | Facebook Hangad ni Ahmen na mabigyan ng hustisya ang kanyang asawa at mahuli ang manlolokong si Morales upang hindi na maulit pa ang ginawa nito sa iba pang delivery riders.Basahin ang kanyang buong post sa ibaba: ""HINDI TLGA AKO MHILIG MAG POST.POST .",0
"WAG KAYONG BUMOTO NG PRESIDENTENG MAS MATALINO PA KAYO (sabi ng MC ni duterte) sapuuul roxas",1
"Me: mommy nakita ko si binay kanina
Mommy: oo nga, dapat nagpapicture ka

MOMMY WALANG DAHILAN PARA MAGPAPICTURE AKO HAHAHAHA",1
"Hakot Poe! Kahit sinisiraan mo si Duterte. Di ka parin mananalo??",1
"KOREKong!!!   #RoxasNa   #ItuloyAngDaangmatuwid  Mar Roxas minus the ‘razzle dazzle’ https://t.co/cN4RwDQPTH via @inquirerdotnet",0
"Wala naman silang napatunayan puro bintang lang. Commented on: Binay camp: No regrets about strategy vs allegations: https://t.co/jOuaRaKmMU",1
"Yung araw-araw, 'sample sample,' araw-araw, kailangan ko mag-isip ng 'May nag-text!'",0
"Source: DZRH | ABS-CBN",0
"Nangingil ako sa ABS-CBN!!! mukhang pera!!!! Lalong lalo na si Mar roxas!!! Gagawin talaga nila ang lahat para manalo!",1
"@News5E iba. iba talaga tumira ang mga kabila. tsk. ang sipag kapag negative issues laban kay VP Binay 

#OnlyBinayParehoTayo",1
"Bidang bida si Binay na sya dw nag paganda ng Makati. TANGA!! Mga AYALA nagpaganda ng makati",1
"Patunay lamang na ang babaeng ito ay hindi tumitingin sa panlabas na anyo kundi sa busilak na kalooban ng isang tao.",0
"""I grew up here and [my career] thrived here,"" sabi ni Yeng.",0
"Wlang maaus na pic.",0
"Ngaung si mayor duterte bumoboto, bawal ang media sa loob ng precinct. Pero si roxas, may media sa loob ng precinct knina. Ha?
#Eleksyon2016",1
"Ang gulo ni binay hanep",1
"Naging mas usap-usapan pa siya nung hinamon ito ni Vice Ganda na pahintuin ang seryeng ""Ang Probinsyano"" at ang traffic sa EDSA.",0
"""They said, ‘Dapat po nagpaalam kayo sa amin na mag-la-live po kayo.'""",0
"Kamakailan lang ay nagsalita si Robredo sa foreign press upang batikusin ang kampanya ng Duterte Administration laban sa ipinagbabawal na gamot.",0
"Nagpakumbaba na yung tao, gusto mo pang apakan?""",1
"Ang play amount na P 12.00 ay mayroong 20% na Documentary Stamp Tax (DST).",0
"RT @IamNancyBinay: Grabe naman yung sinasabi ng mga raliyista na masusunog daw pamilya Binay sa impiyerno! Well... think again ????????????????????",1
"RT @13FatimahMalik: I don't want to watch Binay nae nae. No, no. No way!  https://t.co/QEezYVSCwF",1
"Parang tanga yun Commercial ni Binay. Hahahahaha",1
"Si DIaz ay kilalang kritiko ng mga sumusuporta kay Pangulong Rodrigo Roa Duterte.",0
"EVERYONE is convinced that Mar Roxas will cheat in these elections. So he may as well withdraw - coz win or lose, he'll be seen as a cheater",1
"Larawan kuha mula sa post ni Elisa Caldoza ""Nag punta dito sa bansa natin para sa girlfriend nyang pinay.",0
"KAPAG NAHABOL NI ROXAS TONG 5M VOTE LEAD NI DUTERTE ABA PUTA",1
"Ipinaliwanag ni Estrada na wala siyang pera at tanging pamasahe pauwi ng Pangasinan lamang ang kaniyang dala.",0
"Ito ang naging dahilan ng pagpupursige sa buhay ng isang dating delivery rider at fast food crew upang mapag tapos sa pag aaral ang sarili at maging isang ganap na alagad ng batas.",0
"Sino nga ba si ""Inday"" na tinutukoy sa video?",0
"I DISPUTED FOR MY RIGHTS AND ESCALATED MY CONCERN TO THE HR AND MR. EMMEL JOSEPH MURRAY HANDLED THE ISSUE AND WE HAD A HEARING...TO CUT THE STORY SHORT, I WON THE CASE AND Jayson Aracap Tabigue WAS VERY OFFENDED SINCE I WAS THE ONLY AND FIRST PERSON IN HIS ENTIRE SHOWBIZ CAREER WHO FILED A COMPLAIN AGAINST HIM!",0
"Cayetano to Binay: Pagsinabi niyang itigil ang corruption? Kaya bang itigil ng corrupt ang corruption? @PhilippineStar",1
"""What they did was considered a ""MINOR OFFENSE"" daw 🥴,"" ""That's why this world continues to become a joke because if you do bad things, you'll never pay as much for what you did 🤮,""Aminado man si Larie na hindi niya ito saklaw, ngunit pagdidiin niya kung yung ibinigay na ilang araw lamang na pagsuspinde ay ang pinaka magandang aksyon upang matigil at hindi na maulit ang nangyari.",0
"tangina mar at binay!!! mga isip bata lang ganon",1
"@teddyboylocsin Surprise when PNoy favored dishonest G Poe at the onset now trying to rally Mar &amp; Poe against Du30. I am voting Duterte 5/9.",1
"Admission of guilt Mapapanood sa video, sinabi ni Senador Trillanes ang pag-amin sa kanyang mga ginawang kasalanan sa konstitusyon dahil ito umano ang nakasaad sa requirements sa pag aapply ng amnesty, ngunit hindi nito inamin ang kalanalan kay dating Pangulong Gloria Arroyo.",0
"Ganoong-ganoon ang iniisip ko noon.",0
"Kailangan din daw na magbigay 300,000 pisong donasyon sa hindi bababang 19 na organisasyon.",0
"Nabubuset na naman ako. ANO NA NAMAN BA TONG AD NI BINAY?",1
"Binay didn't know that under Daang Matuwid, 7.7M Filipinos escaped poverty. Let me repeat: 7.7M are no longer poor. #politicsph",1
"Ang kapatid ni Omar na si Abdullah Maute at Abu Sayyaf commander Isnilon Hapilon na siyang tumata­yong Emir ng ISIS sa Southeast Asia ay kabilang sa mga teroristang nakakalaban ng tropa ng mga sundalo sa Bangolo area.",0
"Nananawagan si Spox Roque sa publiko na magkaisa na at manatili na lang sa bahay upang huwag ng mapahaba ang ecq.",0
"*Screencap photos courtesy of Facebook @Kimsen Dawinan",0
"Ayon sa mommy ni Donnalyn, napunta daw sa ganoong kalagayan ang kanyang tiyahin ay dahil pinili naman daw niya ito.",0
"Anak / Nak nga ang tawag ko sa kanila kahit hindi ko sila kadugo.Ang hindi ko matanggap ay yung sa kabila ng PAGMAMAHAL na ibinibigay ko ay ""PUTANG INA MO"" ang matatanggap ko.Nagmessage ako sa kanya ng mga dapat nyang ipasa para makahabol sya at makasamang makapagmove-up sa Grade 11.Nagpasa naman sya ng ilan pero ganito ang message nya ""Ayan na maam putang ina mo"".NAPAKASAKIT.",0
"The more choices people have, the more chances of winning for Binay or Poe! Tsk! #splitvotes #MDS2016 #Duterte2016 https://t.co/emni3cfHBD",1
"Nakakain lang din ang matanda kapagka may mga mabubuting loob na nag-aabot ng tulong at pagkain.",0
"So dito ka na lang dadalhin (sa pagbura ng bandalismo).",0
"Inaalam na ng otoridad ang pagkakakilanlan ng tatlong kasama ni Padilla.",0
"Bakit mo pipiliin ang isang tumatakbong walang alam kung meron namang Mar Roxas na tunay na may plano at maalam? WAG POE",1
"Until now they continue... Those who have already spent a lot with KAPA, I'm sorry.",0
"RT @raymtweets: nakakasuka talaga yang ad ni Binay... kahanay nung sardinas at bleach ??",1
"RT @cocoy: Hey Grace Poe, look! Chiz meeting w/ Binay. He knows you are weak!! Remember what he did to Mar Roxas? Are you next? https://t.c…",1
"Ayon sa kanila ay mukhang balat ng bangus ang mga duming nasa nakuha nila.",0
"Hindi ka mananalo Mar Roxas so shut up ka nalang #AyawSaDILAW #SoShutUpNaLangSeries",1
"""@PhilippineStar: Binay sees arrest scenario to disqualify him | http://t.co/YcxOkXT4yR"" sana nga no? Kaso gagamitin mo pang paawa yon.",1
"""Five days na po ngayon simula nang mawala ang motorsiklo ng asawa ko,"" dagdag pa ng misis sa kanyang caption nang magpost ito sa Facebook.",0
"Kaya nagpasya na ang tiyahin ni Liam na isugod ito sa pinakamalapit na clinic upang malapatan ng unang lunas ngunit kalaunan ay kanila na itong nilipat sa San Juan De Dios Hospital.",0
"Basahin ang naging buong post: BEWARE SA BABAENG TO, SARANGHE HEO KA PA AH!",0
"Tsk. Mar Roxas ?? Gagamitin pa si DJ ????.",1
"KAMUSTA mga pasahero sa CDO walang bus? hinakot pala ni POE! 140 buses..#PHVote #halalan2016 #eleksyon2016",1
"May nilabag pa rin na isa sa mga rule ang KathNiel, may baller sila ni Mar Roxas. Bawal na magsuot ng mga ganon, kasama na ang t-shirt...",0
"Si Roxas lang ang matinong sumagot. Next si Miriam. Yung iba puro motherhood statements. Si Binay drama pa rin.",1
"@MARoxas dear mar roxas! Kawawa ka naman! Kahit anong gawin mong paninira at panloloko di ka mananalo pareho lang kayong Pinoy mga desperado",1
"Pati po sa pagluluto siya minsan nagluluto sa condo at ako po ang namamalengke kasi sa tatlong taon na yon po never ko nakita inasikaso at naging ""asawa"" ang turing ni Mich kay Tekla.",0
"So kung wala ka non, oks lang yan kayang kaya mo dalhin sarili mo, just believe in yourself Girl!",0
"It is one of the solutions of the Duterte administration to provide quick and quality access to health care for all Filipinos regardless...of their political affiliation... Hindi ito ‘Bong Go Center.'",1
"Pansamantalang nahinto sa pag-aaral si Francis dulot ng kahirapan.",0
"But Surely, if God wanted to kill rabid dutertards, he will be wise and powerful enough not to cause any collateral damage...",0
"Why can't Mar Roxas decide on his own?
Doesn't he have self-respect, courage and a free mind? https://t.co/d7O1nH8IMe",1
"Binay is the top spender for tv ads with more than half a billion pesos spent. He said it came from friends. There's cronyism in the making.",1
"Sana hindi na lang nagsasalita si Nancy Binay. Minsan walang kwenta lumalabas sa bibig niya.",1
"NABUBWISET TALAGA AKO SA POLITICAL ADD NI MAR ROXAS !!
SORRY SA MGA SUPPORTER NIYA .. ITS JUST MY OPINION ..
#VoteMaineFPP #KCA",1
"Ang dahilan umano kaya pinipilit pa din ng matanda na pulutin ang mga ito, ay dahil walang makakain ang kanyang misis at anak na pawang mga paralisado na.",0
"Natutunan ko sa magulang ko na magbanat ng buto.",0
"Hay desperado na ang administrasyon ni noynoy Panot... kuya bago sabihin na bata mo na si Mar Roxas na angat na... https://t.co/423lR19t8b",1
"Larawan mula sa Instagram/SylviaSanchez Larawan mula sa Instagram/SylviaSanchez Saad ni Sylvia, ""Sinabi ko talaga sa Diyos, ‘Thank you.",0
"MAR ROXAS IS VERY DESPERATE",1
"TINGNAN ANG KASINUNGALINGAN NI BINAY https://t.co/x8plMtGQGG",1
"Roxas to Binay. ""Nabanggit ni Binay ang makati. The rich makati of the Ayalas at ang mahirap na Makati. Pinakamataas sa drugs ang Makati!""",1
"Ang nakikinabang lang ng STL ay ‘yung nag-o-operate at nagpapatakbo na mga jueteng lord.",0
"Dingdong Gwantes: Photo credit to the owner 9.",0
"Napansin niyang matagal na silang nakaupo sa gilid nito.Makalipas pa ang ilang oras, hindi na nakatiis ni Myleen at nilapitan na niya ang mga bata upang kamustahin at tanungin kung nasaan ang kanilang mga magulang.Ngunit hindi siya sinagot ng mga ito, bagkus ay buhos ng luha ang naging tugon ng mga ito habang sinasabing nais na nilang umuwi ngunit hindi nila alam kung paano.Facebook | Myleen""Kung sino man po ang magulang ng mga batang to pakibalikan naman sila.",0
"@PhilippineStar Binay: Alam na namin yan, hindi ba halata? Sa dami ba naman ng buwaya. No doubt!",1
"Ang ""Kadwa"" ay isang salitang ilokano na ang ibig sabihin ay kasama, kasamahan o companion.Maliban sa pagiging magsasaka, siya ay isa ring estudyante sa Benguet State University at kumukuha ng kursong bachelor's degree in Sport Exercise and Sport Science major in Fundamentals of Sports Coaching.Image credit Kadwa Michael TVIsang bata na may paniniwalang kung walang magsasaka ay walang pagkain.",0
"I effin hate seeing Mar Roxas' ad on tv. Daang matuwid your face",1
"""I joined the NPA because I am against sexual abuse and female exploitation, however, our NPA commander s-xually abused us and neglected our rights as a woman,"" sabi ni Alyas Wilma.",1
"Wag daw gawin dahil baka magkaroon ng corruption?",0
"Roxas to Poe: Not this time. Lagi na lang ako ang nag-aadjust.

#AyawSaDILAW 
#PHVote",1
"The blogsite ""The Summit Express"" shared the story which happened in the city of Naga, claiming that it was one of the classic ""do not judge a book by its cover"" narrative.",0
"As usual, they asked me: ""Jah san ka mag aaral sa College?",0
"Panira ng mood tong commercial ni Binay. Sige ikaw na mahirap. IKAW NA!!!",1
"Masakit na makakarinig o makakabasa ka ng comments na ganyan.",0
"Gustong pagbayarin ng Choo si Desamito ang naging nakarelasyon dahil sa mga nakuha nitong pera sa kanya.",0
"Binay walang natutuwa sa tvc mo, tigilan mo na yan bwiset",1
"""Plz help us fight this unseen enemy we don't need you on the frontlines all we beg is for your prayers for all of us to win this battle and for the Frontliners to return home Safe, Secure and most of all still in good health,"" sabi ni Cuevas.",0
"umorder ng chickenjoy na walang drinks tapos nagkamay pa. iba ka talaga binay",1
"@dirkfluo see: Stone Cold- Duterte; The Rock - Poe; Authority - Mar, Korina, and Noy; Goldust - Binay",1
"Mar Roxas desparetely seeking Poe #nowyouknowyourgoingdown #Eleksyon2016 #imforchange #Du30 @ItsRodyDuterte",1
"Ayaw naman raw niyang magkwento ng tungkol sa kanyang buhay dahil hindi naman raw nagtatanong ang babae.",0
"In Japanese schools, there are no janitors to clean the school.",0
"""May existing na canning factory doon, nakakatulong na yun.",0
"Either Miriam, Grace Poe or Du30 wag lang talag Binay at Roxas kampante na ko. #AyawSaDILAW",1
